證券代碼,簡稱,年月日,收盤價(元)
COID,Name,MDATE,CLOSE
6505   ,台塑化       ,20190909,    97.6000
1326   ,台化         ,20190910,    88.4000
1301   ,台塑         ,20190910,    95.5000
1303   ,南亞         ,20190910,    69.4000
6505   ,台塑化       ,20190910,    97.0000
1326   ,台化         ,20190911,    88.5000
1301   ,台塑         ,20190911,    95.4000
1303   ,南亞         ,20190911,    69.4000
6505   ,台塑化       ,20190911,    96.5000
1326   ,台化         ,20190912,    89.2000
1301   ,台塑         ,20190912,    96.1000
1303   ,南亞         ,20190912,    69.4000
6505   ,台塑化       ,20190912,    96.8000
1326   ,台化         ,20190916,    91.5000
1301   ,台塑         ,20190916,    98.0000
1303   ,南亞         ,20190916,    70.6000
6505   ,台塑化       ,20190916,   104.0000
1326   ,台化         ,20190917,    90.1000
1301   ,台塑         ,20190917,    97.8000
1303   ,南亞         ,20190917,    71.0000
6505   ,台塑化       ,20190917,   102.0000
1326   ,台化         ,20190918,    90.3000
1301   ,台塑         ,20190918,    97.6000
1303   ,南亞         ,20190918,    70.4000
6505   ,台塑化       ,20190918,   101.5000
1326   ,台化         ,20190919,    89.8000
1301   ,台塑         ,20190919,    97.3000
1303   ,南亞         ,20190919,    70.1000
6505   ,台塑化       ,20190919,    99.7000
1326   ,台化         ,20190920,    90.5000
1301   ,台塑         ,20190920,    97.6000
1303   ,南亞         ,20190920,    70.7000
6505   ,台塑化       ,20190920,   101.0000
1326   ,台化         ,20190923,    89.6000
1301   ,台塑         ,20190923,    96.8000
1303   ,南亞         ,20190923,    70.9000
6505   ,台塑化       ,20190923,   100.0000
1326   ,台化         ,20190924,    88.8000
1301   ,台塑         ,20190924,    96.7000
1303   ,南亞         ,20190924,    71.0000
6505   ,台塑化       ,20190924,   101.5000
1326   ,台化         ,20190925,    88.3000
1301   ,台塑         ,20190925,    95.5000
1303   ,南亞         ,20190925,    70.8000
6505   ,台塑化       ,20190925,    99.8000
1326   ,台化         ,20190926,    87.8000
1301   ,台塑         ,20190926,    96.2000
1303   ,南亞         ,20190926,    70.4000
6505   ,台塑化       ,20190926,    98.6000
1326   ,台化         ,20190927,    86.7000
1301   ,台塑         ,20190927,    94.5000
1303   ,南亞         ,20190927,    69.7000
6505   ,台塑化       ,20190927,    98.2000
1326   ,台化         ,20191001,    87.2000
1301   ,台塑         ,20191001,    94.8000
1303   ,南亞         ,20191001,    70.6000
6505   ,台塑化       ,20191001,   100.5000
1326   ,台化         ,20191002,    87.1000
1301   ,台塑         ,20191002,    93.8000
1303   ,南亞         ,20191002,    70.0000
6505   ,台塑化       ,20191002,    99.0000
1326   ,台化         ,20191003,    86.4000
1301   ,台塑         ,20191003,    93.1000
1303   ,南亞         ,20191003,    69.0000
6505   ,台塑化       ,20191003,    97.3000
1326   ,台化         ,20191004,    86.4000
1301   ,台塑         ,20191004,    93.3000
1303   ,南亞         ,20191004,    69.5000
6505   ,台塑化       ,20191004,    97.1000
1326   ,台化         ,20191007,    86.7000
1301   ,台塑         ,20191007,    94.1000
1303   ,南亞         ,20191007,    69.5000
6505   ,台塑化       ,20191007,    97.2000
1326   ,台化         ,20191008,    87.9000
1301   ,台塑         ,20191008,    94.3000
1303   ,南亞         ,20191008,    69.8000
6505   ,台塑化       ,20191008,    97.4000
1326   ,台化         ,20191009,    86.4000
1301   ,台塑         ,20191009,    93.1000
1303   ,南亞         ,20191009,    69.0000
6505   ,台塑化       ,20191009,    96.1000
1326   ,台化         ,20191014,    88.0000
1301   ,台塑         ,20191014,    93.3000
1303   ,南亞         ,20191014,    70.0000
6505   ,台塑化       ,20191014,    97.5000
1326   ,台化         ,20191015,    88.2000
1301   ,台塑         ,20191015,    94.6000
1303   ,南亞         ,20191015,    70.3000
6505   ,台塑化       ,20191015,    97.2000
1326   ,台化         ,20191016,    88.0000
1301   ,台塑         ,20191016,    95.9000
1303   ,南亞         ,20191016,    70.8000
6505   ,台塑化       ,20191016,    98.0000
1326   ,台化         ,20191017,    87.9000
1301   ,台塑         ,20191017,    96.6000
1303   ,南亞         ,20191017,    71.2000
6505   ,台塑化       ,20191017,    97.3000
1326   ,台化         ,20191018,    88.1000
1301   ,台塑         ,20191018,    96.0000
1303   ,南亞         ,20191018,    71.0000
6505   ,台塑化       ,20191018,    96.5000
1326   ,台化         ,20191021,    88.2000
1301   ,台塑         ,20191021,    95.4000
1303   ,南亞         ,20191021,    71.1000
6505   ,台塑化       ,20191021,    96.8000
1326   ,台化         ,20191022,    89.0000
1301   ,台塑         ,20191022,    96.8000
1303   ,南亞         ,20191022,    71.9000
6505   ,台塑化       ,20191022,    97.5000
1326   ,台化         ,20191023,    88.5000
1301   ,台塑         ,20191023,    95.8000
1303   ,南亞         ,20191023,    71.3000
6505   ,台塑化       ,20191023,    96.9000
1326   ,台化         ,20191024,    89.4000
1301   ,台塑         ,20191024,    97.5000
1303   ,南亞         ,20191024,    72.1000
6505   ,台塑化       ,20191024,    97.6000
1326   ,台化         ,20191025,    88.8000
1301   ,台塑         ,20191025,    97.3000
1303   ,南亞         ,20191025,    71.4000
6505   ,台塑化       ,20191025,    97.4000
1326   ,台化         ,20191028,    88.9000
1301   ,台塑         ,20191028,    97.2000
1303   ,南亞         ,20191028,    71.4000
6505   ,台塑化       ,20191028,    96.9000
1326   ,台化         ,20191029,    88.7000
1301   ,台塑         ,20191029,    97.7000
1303   ,南亞         ,20191029,    71.5000
6505   ,台塑化       ,20191029,    96.9000
1326   ,台化         ,20191030,    89.1000
1301   ,台塑         ,20191030,    98.3000
1303   ,南亞         ,20191030,    72.1000
6505   ,台塑化       ,20191030,    98.4000
1326   ,台化         ,20191031,    88.6000
1301   ,台塑         ,20191031,    97.8000
1303   ,南亞         ,20191031,    72.0000
6505   ,台塑化       ,20191031,    96.9000
1326   ,台化         ,20191101,    89.0000
1301   ,台塑         ,20191101,    98.1000
1303   ,南亞         ,20191101,    71.8000
6505   ,台塑化       ,20191101,    97.5000
1326   ,台化         ,20191104,    90.1000
1301   ,台塑         ,20191104,    98.9000
1303   ,南亞         ,20191104,    72.3000
6505   ,台塑化       ,20191104,    98.2000
1326   ,台化         ,20191105,    90.7000
1301   ,台塑         ,20191105,    98.9000
1303   ,南亞         ,20191105,    72.9000
6505   ,台塑化       ,20191105,    98.9000
1326   ,台化         ,20191106,    89.9000
1301   ,台塑         ,20191106,    98.7000
1303   ,南亞         ,20191106,    72.6000
6505   ,台塑化       ,20191106,    98.1000
1326   ,台化         ,20191107,    89.4000
1301   ,台塑         ,20191107,    98.2000
1303   ,南亞         ,20191107,    72.9000
6505   ,台塑化       ,20191107,    98.1000
1326   ,台化         ,20191108,    88.7000
1301   ,台塑         ,20191108,    97.4000
1303   ,南亞         ,20191108,    72.7000
6505   ,台塑化       ,20191108,    98.6000
1326   ,台化         ,20191111,    87.5000
1301   ,台塑         ,20191111,    97.0000
1303   ,南亞         ,20191111,    72.0000
6505   ,台塑化       ,20191111,    96.9000
1326   ,台化         ,20191112,    87.7000
1301   ,台塑         ,20191112,    96.9000
1303   ,南亞         ,20191112,    72.1000
6505   ,台塑化       ,20191112,    96.9000
1326   ,台化         ,20191113,    87.2000
1301   ,台塑         ,20191113,    96.3000
1303   ,南亞         ,20191113,    71.4000
6505   ,台塑化       ,20191113,    96.4000
1326   ,台化         ,20191114,    87.5000
1301   ,台塑         ,20191114,    96.6000
1303   ,南亞         ,20191114,    71.0000
6505   ,台塑化       ,20191114,    96.2000
1326   ,台化         ,20191115,    87.4000
1301   ,台塑         ,20191115,    96.8000
1303   ,南亞         ,20191115,    71.5000
6505   ,台塑化       ,20191115,    96.1000
1326   ,台化         ,20191118,    87.4000
1301   ,台塑         ,20191118,    97.4000
1303   ,南亞         ,20191118,    71.8000
6505   ,台塑化       ,20191118,    96.9000
1326   ,台化         ,20191119,    87.0000
1301   ,台塑         ,20191119,    97.4000
1303   ,南亞         ,20191119,    71.9000
6505   ,台塑化       ,20191119,    96.3000
1326   ,台化         ,20191120,    86.5000
1301   ,台塑         ,20191120,    96.5000
1303   ,南亞         ,20191120,    71.4000
6505   ,台塑化       ,20191120,    96.9000
1326   ,台化         ,20191121,    86.6000
1301   ,台塑         ,20191121,    96.2000
1303   ,南亞         ,20191121,    71.0000
6505   ,台塑化       ,20191121,    96.5000
1326   ,台化         ,20191122,    87.4000
1301   ,台塑         ,20191122,    96.8000
1303   ,南亞         ,20191122,    71.5000
6505   ,台塑化       ,20191122,    97.0000
1326   ,台化         ,20191125,    87.8000
1301   ,台塑         ,20191125,    97.0000
1303   ,南亞         ,20191125,    71.7000
6505   ,台塑化       ,20191125,    96.9000
1326   ,台化         ,20191126,    88.1000
1301   ,台塑         ,20191126,    98.0000
1303   ,南亞         ,20191126,    71.6000
6505   ,台塑化       ,20191126,    96.9000
1326   ,台化         ,20191127,    88.3000
1301   ,台塑         ,20191127,    98.4000
1303   ,南亞         ,20191127,    72.5000
6505   ,台塑化       ,20191127,    96.9000
1326   ,台化         ,20191128,    87.7000
1301   ,台塑         ,20191128,    98.3000
1303   ,南亞         ,20191128,    72.5000
6505   ,台塑化       ,20191128,    97.0000
1326   ,台化         ,20191129,    87.3000
1301   ,台塑         ,20191129,    97.2000
1303   ,南亞         ,20191129,    71.5000
6505   ,台塑化       ,20191129,    96.0000
1326   ,台化         ,20191202,    87.0000
1301   ,台塑         ,20191202,    98.1000
1303   ,南亞         ,20191202,    71.6000
6505   ,台塑化       ,20191202,    96.0000
1326   ,台化         ,20191203,    87.0000
1301   ,台塑         ,20191203,    97.5000
1303   ,南亞         ,20191203,    71.6000
6505   ,台塑化       ,20191203,    95.4000
1326   ,台化         ,20191204,    87.1000
1301   ,台塑         ,20191204,    97.5000
1303   ,南亞         ,20191204,    71.8000
6505   ,台塑化       ,20191204,    95.6000
1326   ,台化         ,20191205,    86.6000
1301   ,台塑         ,20191205,    96.4000
1303   ,南亞         ,20191205,    71.0000
6505   ,台塑化       ,20191205,    95.4000
1326   ,台化         ,20191206,    86.7000
1301   ,台塑         ,20191206,    97.2000
1303   ,南亞         ,20191206,    71.2000
6505   ,台塑化       ,20191206,    95.8000
1326   ,台化         ,20191209,    86.5000
1301   ,台塑         ,20191209,    96.7000
1303   ,南亞         ,20191209,    70.9000
6505   ,台塑化       ,20191209,    95.4000
1326   ,台化         ,20191210,    86.7000
1301   ,台塑         ,20191210,    96.5000
1303   ,南亞         ,20191210,    71.1000
6505   ,台塑化       ,20191210,    95.4000
1326   ,台化         ,20191211,    86.7000
1301   ,台塑         ,20191211,    96.5000
1303   ,南亞         ,20191211,    71.3000
6505   ,台塑化       ,20191211,    95.5000
1326   ,台化         ,20191212,    87.6000
1301   ,台塑         ,20191212,    96.9000
1303   ,南亞         ,20191212,    72.0000
6505   ,台塑化       ,20191212,    95.5000
1326   ,台化         ,20191213,    86.9000
1301   ,台塑         ,20191213,    96.8000
1303   ,南亞         ,20191213,    72.2000
6505   ,台塑化       ,20191213,    96.0000
1326   ,台化         ,20191216,    87.1000
1301   ,台塑         ,20191216,    96.8000
1303   ,南亞         ,20191216,    72.2000
6505   ,台塑化       ,20191216,    97.2000
1326   ,台化         ,20191217,    88.2000
1301   ,台塑         ,20191217,    99.1000
1303   ,南亞         ,20191217,    72.7000
6505   ,台塑化       ,20191217,    98.0000
1326   ,台化         ,20191218,    88.3000
1301   ,台塑         ,20191218,   101.5000
1303   ,南亞         ,20191218,    72.6000
6505   ,台塑化       ,20191218,    98.0000
1326   ,台化         ,20191219,    88.0000
1301   ,台塑         ,20191219,    99.9000
1303   ,南亞         ,20191219,    72.9000
6505   ,台塑化       ,20191219,    97.3000
1326   ,台化         ,20191220,    88.9000
1301   ,台塑         ,20191220,   101.0000
1303   ,南亞         ,20191220,    72.9000
6505   ,台塑化       ,20191220,    97.7000
1326   ,台化         ,20191223,    89.4000
1301   ,台塑         ,20191223,   101.0000
1303   ,南亞         ,20191223,    73.2000
6505   ,台塑化       ,20191223,    98.5000
1326   ,台化         ,20191224,    89.0000
1301   ,台塑         ,20191224,   100.5000
1303   ,南亞         ,20191224,    73.0000
6505   ,台塑化       ,20191224,    98.2000
1326   ,台化         ,20191225,    88.9000
1301   ,台塑         ,20191225,   100.0000
1303   ,南亞         ,20191225,    73.0000
6505   ,台塑化       ,20191225,    97.5000
1326   ,台化         ,20191226,    88.7000
1301   ,台塑         ,20191226,    99.8000
1303   ,南亞         ,20191226,    72.8000
6505   ,台塑化       ,20191226,    96.9000
1326   ,台化         ,20191227,    89.1000
1301   ,台塑         ,20191227,   101.0000
1303   ,南亞         ,20191227,    73.2000
6505   ,台塑化       ,20191227,    98.6000
1326   ,台化         ,20191230,    88.0000
1301   ,台塑         ,20191230,    99.9000
1303   ,南亞         ,20191230,    73.2000
6505   ,台塑化       ,20191230,    97.6000
1326   ,台化         ,20191231,    87.5000
1301   ,台塑         ,20191231,    99.8000
1303   ,南亞         ,20191231,    72.8000
6505   ,台塑化       ,20191231,    97.5000
1326   ,台化         ,20200102,    87.7000
1301   ,台塑         ,20200102,    99.6000
1303   ,南亞         ,20200102,    72.6000
6505   ,台塑化       ,20200102,    98.0000
